R1/A	R2/A	???	???	V(cm-1)		mu(z) Debye(?)
0.65	2.65	0.45617	0.37098	3145.843166	5.666559009
0.65	2.7	0.45629	0.37086	3191.17186	5.777581877
0.65	2.75	0.4564	0.37076	3234.000715	5.887857548
0.65	2.8	0.4565	0.37065	3274.392839	5.997441483
0.65	2.85	0.45659	0.37055	3312.428745	6.106354118
0.65	2.9	0.45667	0.37046	3348.200933	6.214636475
0.65	2.95	0.45673	0.37037	3381.809441	6.322314177
0.65	3	0.4568	0.37029	3413.358452	6.429422247
0.65	3.05	0.45685	0.37021	3442.953691	6.535985571
0.65	3.1	0.4569	0.37013	3470.700554	6.642036758
0.65	3.15	0.45695	0.37006	3496.702792	6.747598558
0.65	3.2	0.45699	0.36999	3521.061697	6.852701877
0.65	3.25	0.45702	0.36993	3543.87561	6.957367304
0.65	3.3	0.45705	0.36987	3565.239698	7.061623967
0.65	3.35	0.45708	0.36982	3585.245842	7.165490447
0.65	3.4	0.45711	0.36976	3603.982585	7.268994118
0.65	3.45	0.45713	0.36971	3621.535035	7.372151502
0.65	3.5	0.45715	0.36967	3637.984725	7.474987939
0.7	0.5	0.3883	0.5241	59449.13327	-0.557641633
0.7	0.55	0.3888	0.46088	51113.12173	-0.479154177
0.7	0.6	0.3898	0.42518	43092.13837	-0.339871185
0.7	0.65	0.39121	0.40491	35913.99117	-0.175303478
0.7	0.7	0.39305	0.39306	29725.13526	-4.14472E-06
0.7	0.75	0.39515	0.38581	24488.74316	0.179927705
0.7	0.8	0.39749	0.38131	20102.86629	0.361592649
0.7	0.85	0.39995	0.3785	16451.51015	0.543315398
0.7	0.9	0.40254	0.37673	13424.63002	0.724239337
0.7	0.95	0.40512	0.37565	10924.79322	0.90360071
0.7	1	0.40775	0.375	8868.27611	1.081118244
0.7	1.05	0.41031	0.37465	7184.02257	1.256334651
0.7	1.1	0.41285	0.37448	5811.96121	1.42916476
0.7	1.15	0.41526	0.3744	4701.309134	1.599407188
0.7	1.2	0.41761	0.37438	3809.09535	1.767030743
0.7	1.25	0.41982	0.37442	3098.932834	1.931834709
0.7	1.3	0.42193	0.37445	2540.027296	2.09396368
0.7	1.35	0.42391	0.37449	2106.364051	2.253300263
0.7	1.4	0.42576	0.37451	1776.029019	2.409953633
0.7	1.45	0.42748	0.37451	1530.626595	2.563891671
0.7	1.5	0.42908	0.37449	1354.766897	2.715227958
0.7	1.55	0.43055	0.37444	1235.608708	2.863980991
0.7	1.6	0.4319	0.37436	1162.451045	3.010276613
0.7	1.65	0.43314	0.37426	1126.375056	3.154128296
0.7	1.7	0.43426	0.37414	1119.938263	3.295693448
0.7	1.75	0.43528	0.37401	1136.92259	3.434986636
0.7	1.8	0.43621	0.37386	1172.133356	3.572167073
0.7	1.85	0.43704	0.37369	1221.240357	3.707277029
0.7	1.9	0.43779	0.37356	1280.65207	3.840373439
0.7	1.95	0.43846	0.37334	1347.409089	3.971727202
0.7	2	0.43907	0.37317	1419.097031	4.101230803
0.7	2.05	0.4396	0.37298	1493.762015	4.229039211
0.7	2.1	0.44009	0.37281	1569.838451	4.355203186
0.7	2.15	0.44051	0.37262	1646.085567	4.479868115
0.7	2.2	0.4409	0.37245	1721.530131	4.603021722
0.7	2.25	0.44124	0.37226	1795.421865	4.724816206
0.7	2.3	0.44154	0.3721	1867.193129	4.84523436
0.7	2.35	0.44181	0.37192	1936.429125	4.964419208
0.7	2.4	0.44205	0.37177	2002.839529	5.082363429
0.7	2.45	0.44226	0.37161	2066.237432	5.19918491
0.7	2.5	0.44245	0.37146	2126.518754	5.314893971
0.7	2.55	0.44262	0.37132	2183.646309	5.429582826
0.7	2.6	0.44277	0.37121	2237.635327	5.543243976
0.7	2.65	0.4429	0.37105	2288.5392	5.656047947
0.7	2.7	0.44302	0.37094	2336.443988	5.767917827
0.7	2.75	0.44312	0.37081	2381.45497	5.878981592
0.7	2.8	0.44321	0.3707	2423.692974	5.989237565
0.7	2.85	0.4433	0.37059	2463.28773	6.098754398
0.7	2.9	0.44337	0.37049	2500.374004	6.207562109
0.7	2.95	0.44343	0.3704	2535.088136	6.315704518
0.7	3	0.44349	0.37031	2567.565517	6.423218785
0.7	3.05	0.44354	0.37023	2597.938714	6.530140037
0.7	3.1	0.44359	0.37015	2626.336174	6.636503427
0.7	3.15	0.44363	0.37007	2652.881415	6.742340244
0.7	3.2	0.44367	0.37	2677.692612	6.847682538
0.7	3.25	0.4437	0.36994	2700.882491	6.952558472
0.7	3.3	0.44373	0.36988	2722.558424	7.056997379
0.7	3.35	0.44376	0.36982	2742.822614	7.161024472
0.7	3.4	0.44378	0.36977	2761.77231	7.264666541
0.7	3.45	0.44381	0.36972	2779.499954	7.367946005
0.7	3.5	0.44383	0.36967	2796.093247	7.470887111
0.75	0.5	0.3795	0.51648	51655.4564	-0.752627436
0.75	0.55	0.38052	0.45971	43942.12064	-0.66032798
0.75	0.6	0.38196	0.4261	36596.94927	-0.518663059
0.75	0.65	0.38374	0.40671	30071.64616	-0.354574699
0.75	0.7	0.38581	0.39516	24488.74313	-0.179943562
0.75	0.75	0.38807	0.38808	19805.68329	-1.20263E-05
0.75	0.8	0.3905	0.38365	15920.76347	0.182615317
0.75	0.85	0.39299	0.38086	12720.47979	0.366305331
0.75	0.9	0.39556	0.37908	10098.16743	0.550195557
0.75	0.95	0.39812	0.37797	7960.072694	0.733406717
0.75	1	0.40069	0.37725	6226.168179	0.915584853
0.75	1.05	0.40319	0.37683	4828.968712	1.096129952
0.75	1.1	0.40544	0.37657	3711.79436	1.274428199
0.75	1.15	0.40799	0.3764	2826.965388	1.451487085
0.75	1.2	0.41026	0.37628	2134.469933	1.625839166
0.75	1.25	0.41239	0.37621	1600.585143	1.797629086
0.75	1.3	0.41444	0.37614	1196.971947	1.96693547
0.75	1.35	0.41635	0.37606	899.8600835	2.133486335
0.75	1.4	0.41815	0.37597	689.3830527	2.297382259
0.75	1.45	0.41981	0.37586	549.0089814	2.458462747
0.75	1.5	0.42135	0.37572	465.0390746	2.616822725
0.75	1.55	0.42255	0.37556	426.1764802	2.771818414
0.75	1.6	0.42409	0.3754	423.0421808	2.925263206
0.75	1.65	0.42507	0.37523	448.0083961	3.074825023
0.75	1.7	0.42637	0.375	494.6648027	3.222995895
0.75	1.75	0.42716	0.37483	557.8168602	3.367352495
0.75	1.8	0.42826	0.37455	633.0705804	3.510517499
0.75	1.85	0.42887	0.37439	716.9087558	3.649977196
0.75	1.9	0.42979	0.37405	806.3503153	3.788533405
0.75	1.95	0.43025	0.37393	899.0859592	3.923403089
0.75	2	0.43104	0.37361	993.158973	4.057584926
0.75	2.05	0.43136	0.37346	1087.138544	4.188380344
0.75	2.1	0.43203	0.37315	1179.797475	4.318609054
0.75	2.15	0.43224	0.37301	1270.316765	4.445649398
0.75	2.2	0.43282	0.37271	1357.969827	4.57227015
0.75	2.25	0.43294	0.37257	1442.347015	4.695916398
0.75	2.3	0.43345	0.3723	1523.05548	4.819276166
0.75	2.35	0.43349	0.37216	1599.956269	4.939873894
0.75	2.4	0.43394	0.37192	1672.877793	5.060291718
0.75	2.45	0.43393	0.37179	1741.856022	5.178159839
0.75	2.5	0.43433	0.37158	1806.861938	5.295939686
0.75	2.55	0.43427	0.37145	1868.038915	5.411368341
0.75	2.6	0.43464	0.37123	1925.443399	5.526863692
0.75	2.65	0.43454	0.37115	1979.275734	5.640056576
0.75	2.7	0.43488	0.37099	2029.63774	5.753403109
0.75	2.75	0.43476	0.37087	2076.758986	5.864736579
0.75	2.8	0.43507	0.37074	2120.755107	5.976241667
0.75	2.85	0.43493	0.37064	2161.863064	6.085868125
0.75	2.9	0.43522	0.37052	2200.198475	6.195750055
0.75	2.95	0.43506	0.37043	2235.99227	6.303869995
0.75	3	0.43534	0.37033	2269.350268	6.412323335
0.75	3.05	0.43517	0.37025	2300.490354	6.519114857
0.75	3.1	0.43544	0.37016	2329.503583	6.626313516
0.75	3.15	0.43525	0.37009	2356.591817	6.731936978
0.75	3.2	0.43551	0.37002	2381.829926	6.838033459
0.75	3.25	0.43532	0.36995	2405.403693	6.942631403
0.75	3.3	0.43558	0.36989	2427.372732	7.047761385
0.75	3.35	0.43538	0.36983	2447.908341	7.151460796
0.75	3.4	0.43563	0.36977	2467.056729	7.255745113
0.75	3.45	0.43543	0.36972	2484.976521	7.35865882
0.75	3.5	0.43567	0.36967	2501.702007	7.462204455
0.8	0.5	0.37418	0.51205	44904.90807	-0.938944315
0.8	0.55	0.37544	0.45985	37791.20952	-0.838964927
